темный-темный сад и в тишине  1
одного из учеников иисуса и  1
что он только что видел  1
и вообще на земле и  1
 и невыразимо сладкое ожидание  1
весеннем воздухе раскатисто и весело  1
далеко же кругом и там  1
прошлое думал он связано с  1
вспомнил очнулся пошел со двора  1
слез а лукерья глядя неподвижно  1
вот вам и зима пришла  1
случаю страстной пятницы дома ничего  1
и он даже остановился на  1
тоже грелся как вот я  1
ночь грелся у костра апостол  1
тихий-тихий темный-темный сад и в  1
встряхнул головой и спросил   1
и оттого что пройдет еще  1
дрогнул другой а когда он  1
станет лучше и ему не  1
оглянулся одинокий огонь спокойно мигал  1
саду и молился а бедный  1
всхлипнула слезы крупные изобильные потекли  1
узнала бог с тобой   1
которые он сказал ему на  1
сна спал потом ты слышала  1
не варили и мучительно хотелось  1
а отец лежал на печи  1
знаю его» немного погодя опять  1
ему на вечери вспомнил очнулся  1
били а петр изнеможенный замученный  1
огня как бы стыдясь своих  1
точно такой же ветер дул  1
дальше и опять наступили потемки  1
в его душе и он  1
умеет трогательно рассказывать а потому  1
иисуса стали допрашивать а работники  1
и пошел дальше и опять  1
точно такая же лютая бедность  1
должно быть подозрительно и сурово  1
отношение он оглянулся одинокий огонь  1
едва слышатся глухие рыдания студент  1
иисусу «с тобою я готов  1
гудело точно дуло в пустую  1
посмотрел кругом на потемки судорожно  1
и разгорелось от ветра лицо  1
и спросил  небось была  1
что-то ужасное шел вслед он  1
из дому его мать сидя  1
мучителям его связанного вели к  1
 не узнала бог с  1
мрак чувство гнета  все  1
василиса вздрогнула но тотчас же  1
ли сегодня я видел с  1
сплошь утопало в холодной вечерней  1
такая же лютая бедность голод  1
кругом вспаханную землю вдова василиса  1
дочь костер горел жарко с  1
приветливо  не узнала бог  1
 продолжал он  иисуса  1
только  года  и  1
петр сказал иисусу «с тобою  1
потом поднимаясь на гору глядел  1
петел то есть петух как  1
бутылку протянул один вальдшнеп и  1
ночь поцеловал иисуса и предал  1
заплакала а ее дочь смутилась  1
связанного вели к первосвященнику и  1
петр не пропоет сегодня петел  1
студент погода вначале была хорошая  1
земле произойдет что-то ужасное шел  1
к ней какое-то отношение он  1
всем своим существом заинтересована в  1
и он никак не мог  1
костер горел жарко с треском  1
не тебя ли сегодня я  1
оставила ложки и устремила неподвижный  1
и при иоанне грозном и  1
студент подходя к костру   1
с тяги домой шел всё  1
и ему казалось что он  1
 ему было только   1
 точно так же в  1
за четыре всё сплошь утопало  1
степенная улыбка дочь же ее  1
его мать сидя в сенях  1
в нем одного из учеников  1
не было видно людей студент  1
зябнуть руки дул жестокий ветер  1
а бедный петр истомился душой  1
где была деревня версты за  1
сладкое ожидание счастья неведомого таинственного  1
вспомнил что когда он уходил  1
на студента покраснела и выражение  1
его били лукерья оставила ложки  1
грозном и при петре и  1
ты слышала иуда в ту  1
 все эти ужасы были  1
если она заплакала то значит  1
около огня должно быть подозрительно  1
и сказал «я не знаю  1
счастья неведомого таинственного счастья овладевали  1
мать и дочь костер горел  1
мол нужно вести к допросу  1
них верхом на лошади был  1
и сурово поглядели на него  1
при иоанне грозном и при  1
оба конца этой цепи дотронулся  1
на нем студент пожелал вдовам  1
обратился к нему «да не  1
утопало в холодной вечерней мгле  1
время не сходила мягкая степенная  1
василисе если она заплакала то  1
унылая длинная ночь он посмотрел  1
вон плакася горько» воображаю тихий-тихий  1
то есть петух как ты  1
и свет от костра дрожал  1
казалось что этот внезапно наступивший  1
его мол нужно вести к  1
тобой  сказала она   1
пустыня кругом мрак чувство гнета  1
светился огонь далеко же кругом  1
непрерывною цепью событий вытекавших одно  1
в саду и молился а  1
сказал «я не знаю его»  1
ему было только  года  1
и дочь костер горел жарко  1
всё смолкло по лужам протянулись  1
по нем прозвучал в весеннем  1
нее по щекам и она  1
щурилась на студента и молчала  1
тревогой понимаешь ли не выспавшийся  1
тебя ли сегодня я видел  1
настоящему  к обеим женщинам  1
не станет лучше и ему  1
он переправлялся на пароме через  1
плакася горько» воображаю тихий-тихий темный-темный  1
во всем порядок и согласие  1
лошадей  вот вам и  1
еще тысяча лет жизнь не  1
то думал о том что  1
она заслонила рукавом лицо от  1
будут и оттого что пройдет  1
что происходило в душе петра  1
спокойно мигал в темноте и  1
в третий раз кто-то обратился  1
печи и кашлял по случаю  1
дня и по-видимому всегда составляли  1
ночи и пошел дальше и  1
дрожал на нем студент пожелал  1
неуютно глухо и нелюдимо запахло  1
что петр ей близок и  1
это здешние работники на реке  1
а петр изнеможенный замученный тоской  1
по-видимому всегда составляли главное в  1
и весело но когда стемнело  1
иисуса и предал его мучителям  1
как ты трижды отречешься что  1
рюрике и при иоанне грозном  1
с ним в саду?» он  1
у господ в мамках а  1
происходило в душе петра и  1
этого раза тотчас же запел  1
иуда в ту же ночь  1
то о чем он только  1
и там где была деревня  1
есть и теперь пожимаясь от  1
том что происходило в душе  1
ветер в самом деле возвращалась  1
щекам и она заслонила рукавом  1
девятнадцать веков назад имеет отношение  1
вдруг заволновалась в его душе  1
на студента  пришли к  1
огонь потому что было холодно  1
в самом деле возвращалась зима  1
составляли главное в человеческой жизни  1
вдруг всхлипнула слезы крупные изобильные  1
поднимаясь на гору глядел на  1
была на двенадцати евангелиях   1
них была точно такая же  1
ложки и устремила неподвижный взгляд  1
издали на иисуса вспомнил слова  1
евангелиях  была  ответила  1
работники что находились около огня  1
ледяные иглы и стало в  1
такая же пустыня кругом мрак  1
жестокий ветер в самом деле  1
что он смутился и сказал  1
запад где узкою полосой светилась  1
покраснела и выражение у нее  1
лица ее всё время не  1
пришли к первосвященнику  продолжал  1
мужском полушубке стояла возле и  1
